customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_00704,Female,1,Yes,No,45,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),106.08,4797.98,No
CUST_00705,Male,0,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),96.01,6259.93,Yes
CUST_00706,Male,0,No,No,14,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,86.52,1218.67,No
CUST_00707,Female,1,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),32.93,118.51,No
CUST_00708,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),96.5,2331.24,No
CUST_00709,Female,0,Yes,No,65,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),54.8,3582.39,Yes
CUST_00710,Female,0,Yes,Yes,48,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,119.38,5738.69,No
CUST_00711,Male,0,No,Yes,10,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),86.47,895.16,No
CUST_00712,Female,0,No,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),103.26,1344.62,No
CUST_00713,Male,0,No,No,14,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),92.85,1319.24,No
CUST_00714,Female,0,Yes,No,10,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,78.61,830.87,Yes
CUST_00715,Female,0,Yes,No,40,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),91.06,3663.57,No
CUST_00716,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),78.94,1837.75,No
CUST_00717,Male,0,Yes,No,55,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,23.22,1280.62,No
CUST_00718,Female,0,Yes,No,63,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),53.24,3384.6,No
CUST_00719,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),50.27,3616.32,No
CUST_00720,Female,0,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),90.83,3829.24,Yes
CUST_00721,Female,0,No,No,66,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,76.77,5086.46,No
CUST_00722,Male,0,Yes,No,47,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),80.27,3802.09,No
CUST_00723,Female,0,No,No,52,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.39,5433.05,No
CUST_00724,Male,0,No,Yes,18,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,71.58,1335.98,Yes
CUST_00725,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,40.26,748.14,No
CUST_00726,Male,1,No,Yes,24,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,19.27,468.21,Yes
CUST_00727,Male,0,No,No,23,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),34.27,804.94,No
CUST_00728,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,21.12,272.12,No
CUST_00729,Male,0,No,Yes,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),42.18,987.42,Yes
CUST_00730,Female,0,No,No,21,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,82.77,1772.83,No
CUST_00731,Male,0,No,No,64,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,33.44,2157.74,No
CUST_00732,Male,0,No,No,72,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,26.36,1913.84,No
CUST_00733,Male,0,No,Yes,34,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),117.03,3995.03,Yes
CUST_00734,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,119.68,278.26,No
CUST_00735,Female,0,No,No,69,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),82.98,5740.79,No
CUST_00736,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.07,901.99,No
CUST_00737,Female,0,Yes,No,68,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,101.8,6940.34,No
CUST_00738,Male,1,Yes,No,70,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),73.0,5123.9,No
CUST_00739,Male,0,Yes,No,19,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,36.57,740.31,No
CUST_00740,Female,0,No,Yes,72,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,76.72,5547.78,Yes
CUST_00741,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),22.02,297.95,Yes
CUST_00742,Female,0,No,Yes,65,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),117.19,7666.56,No
CUST_00743,Female,0,Yes,Yes,6,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),102.25,625.83,No
CUST_00744,Male,0,Yes,No,71,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,44.6,3204.7,No
CUST_00745,Male,0,Yes,Yes,27,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.73,1672.16,No
CUST_00746,Female,0,No,Yes,52,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.32,3055.7,No
CUST_00747,Male,0,Yes,Yes,48,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,105.87,5102.17,No
CUST_00748,Male,0,Yes,No,68,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Mailed check,54.17,3727.36,No
CUST_00749,Male,1,No,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.89,1031.09,No
CUST_00750,Female,0,Yes,Yes,17,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),39.9,697.04,No
CUST_00751,Female,0,No,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,39.99,1537.26,No
CUST_00752,Male,0,Yes,Yes,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),114.82,1162.02,No
CUST_00753,Female,0,No,No,54,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),112.25,6082.14,No
CUST_00754,Female,0,No,No,6,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,48.66,297.96,No
CUST_00755,Female,0,No,Yes,6,Yes,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),18.28,112.95,No
CUST_00756,Female,0,No,No,52,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,70.73,3705.23,No
CUST_00757,Female,0,No,No,15,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,99.32,1512.49,Yes
CUST_00758,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),45.4,3095.71,No
CUST_00759,Male,0,No,No,57,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),62.78,3583.94,No
CUST_00760,Male,1,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.62,2002.14,Yes
CUST_00761,Female,0,No,Yes,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,51.39,375.52,No
CUST_00762,Female,0,No,Yes,51,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),95.4,4888.13,No
CUST_00763,Male,0,Yes,No,58,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),61.68,3587.38,No
CUST_00764,Female,0,No,No,64,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),63.62,4109.57,No
CUST_00765,Male,0,Yes,No,26,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),98.53,2571.56,Yes
CUST_00766,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,95.82,5563.95,No
CUST_00767,Male,0,No,Yes,31,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),37.09,1199.5,Yes
CUST_00768,Female,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,60.36,4006.0,No
CUST_00769,Female,0,Yes,Yes,13,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),104.58,1368.09,Yes
CUST_00770,Male,0,Yes,Yes,18,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,64.59,1207.3,No
CUST_00771,Male,0,No,Yes,13,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),85.5,1123.05,No
CUST_00772,Male,0,Yes,No,24,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,49.21,1227.27,No
CUST_00773,Male,0,No,No,57,Yes,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,24.07,1378.22,Yes
CUST_00774,Female,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,34.82,1051.86,No
CUST_00775,Female,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,58.98,3311.84,No
CUST_00776,Male,0,No,Yes,54,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,54.05,2965.81,Yes
CUST_00777,Male,0,Yes,No,5,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,109.36,575.49,No
CUST_00778,Female,0,Yes,No,35,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),73.65,2587.37,No
CUST_00779,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),81.97,1599.67,No
CUST_00780,Male,0,No,Yes,55,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,88.25,4873.04,No
CUST_00781,Male,0,No,Yes,69,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),72.23,5020.22,No
CUST_00782,Male,0,Yes,Yes,44,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,96.5,4278.34,No
CUST_00783,Female,1,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,97.88,3755.01,No
CUST_00784,Female,1,Yes,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,53.84,3355.35,No
CUST_00785,Female,0,Yes,No,22,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,26.65,633.2,No
CUST_00786,Male,0,Yes,Yes,40,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),118.61,4772.32,No
CUST_00787,Male,0,No,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,83.55,2176.11,Yes
CUST_00788,Female,0,Yes,No,5,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,90.31,454.88,Yes
CUST_00789,Female,1,No,No,54,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,95.18,5176.79,Yes
CUST_00790,Male,0,Yes,No,49,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,80.52,3988.09,No
CUST_00791,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,66.03,232.86,Yes
CUST_00792,Female,1,Yes,Yes,38,Yes,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,118.44,4514.45,No
CUST_00793,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,92.22,1302.39,No
CUST_00794,Female,0,No,Yes,47,Yes,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,104.28,4929.27,No
CUST_00795,Male,1,Yes,No,14,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.85,889.7,No
CUST_00796,Male,0,No,No,38,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),110.29,4209.87,No
CUST_00797,Male,0,Yes,No,64,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.68,5962.92,Yes
CUST_00798,Male,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,94.11,4154.87,No
CUST_00799,Male,0,No,No,70,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),26.87,1899.46,Yes
CUST_00800,Male,0,Yes,No,65,Yes,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.98,5281.76,No
CUST_00801,Male,0,No,Yes,25,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,52.19,1327.83,No
CUST_00802,Female,1,Yes,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,86.24,1413.53,No
CUST_00803,Male,0,Yes,No,15,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,75.96,1178.49,No
CUST_00804,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,29.34,121.28,Yes
CUST_00805,Female,0,Yes,No,67,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),72.06,4829.24,Yes
CUST_00806,Female,0,Yes,Yes,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.03,2413.89,No
CUST_00807,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),97.2,5374.91,No
CUST_00808,Male,0,Yes,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,69.27,2678.24,No
CUST_00809,Female,0,No,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,67.08,4274.14,No
CUST_00810,Male,0,Yes,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),91.39,114.78,No
CUST_00811,Male,0,Yes,Yes,71,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),86.2,6165.73,No
CUST_00812,Male,0,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),119.17,2282.48,Yes
CUST_00813,Male,0,No,Yes,52,Yes,No phone service,DSL,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,53.9,2815.78,No
CUST_00814,Female,0,No,No,30,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),88.21,2650.05,Yes
CUST_00815,Female,0,Yes,No,55,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,35.06,1950.91,No
CUST_00816,Male,0,Yes,Yes,14,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),100.07,1435.35,Yes
CUST_00817,Male,0,Yes,No,13,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,98.19,1325.28,No
CUST_00818,Male,0,No,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,92.03,2510.98,No
CUST_00819,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,30.14,308.01,Yes
CUST_00820,Male,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),118.73,4912.72,Yes
CUST_00821,Male,0,Yes,Yes,48,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,114.15,5506.18,Yes
CUST_00822,Female,0,No,Yes,12,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,55.75,677.33,Yes
CUST_00823,Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),76.89,811.27,No
CUST_00824,Male,0,Yes,Yes,6,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),108.67,680.71,No
CUST_00825,Female,0,Yes,Yes,34,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),68.45,2365.35,Yes
CUST_00826,Female,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,79.11,4146.89,Yes
CUST_00827,Male,0,Yes,No,41,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,79.53,3263.81,Yes
CUST_00828,Female,0,Yes,No,6,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),84.22,513.8,Yes
CUST_00829,Male,0,Yes,No,2,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Mailed check,76.7,167.71,No
CUST_00830,Female,0,Yes,No,15,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,59.41,905.33,Yes
CUST_00831,Male,0,No,No,17,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),73.03,1283.42,No
CUST_00832,Male,0,Yes,Yes,16,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.89,1740.11,Yes
CUST_00833,Male,0,Yes,No,28,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.14,2976.05,Yes
CUST_00834,Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,96.8,6988.94,Yes
CUST_00835,Male,1,Yes,No,10,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.24,630.21,No
CUST_00836,Female,0,Yes,Yes,10,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),98.17,994.27,Yes
CUST_00837,Male,1,Yes,Yes,10,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,57.56,577.61,No
CUST_00838,Male,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,85.74,2419.59,No
CUST_00839,Female,0,No,Yes,24,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,75.88,1844.12,No
CUST_00840,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),48.6,968.69,Yes
CUST_00841,Male,1,Yes,Yes,68,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,64.19,4410.58,Yes
CUST_00842,Female,0,Yes,Yes,56,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),102.7,5776.05,Yes
CUST_00843,Male,0,No,No,67,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,111.1,7467.33,Yes
CUST_00844,Male,0,Yes,Yes,42,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),38.94,1667.51,Yes
CUST_00845,Male,0,No,No,12,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,64.53,787.31,No
CUST_00846,Male,0,No,No,18,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),62.22,1134.2,No
